,brand,sku,listingPartNum,match,asin,salesRankId,salesRank,boxV,cost,isBBW,marketPrice,fees,netProfit,margin
2174,Master Lock,A1205KAW1RED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.8,True,35.66,12.05,13.81,38.73
2175,Master Lock,A1205KAW1YLW,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,139192,157.01 inches,9.8,True,114.78,26.85,78.13,68.07
2176,Master Lock,A1205KAWR2BLU,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.7,True,35.66,12.05,11.91,33.4
2177,Master Lock,A1205KAWR2BRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.7,True,35.66,12.05,11.91,33.4
2178,Master Lock,A1205KAWR2RED,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,11.7,True,15.74,7.9,-3.86,-24.52
2179,Master Lock,A1205KAWR2YLW,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,11.7,True,32.43,10.91,9.82,30.28
2180,Master Lock,A1205KAWR7BLU,7KA1,False,B000FKDCNW,home_improvement_display_on_website,237202,2.47 inches,11.7,True,11.94,6.95,-6.71,-56.2
2181,Master Lock,A1205KAYLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.8,True,35.66,12.05,13.81,38.73
2182,Master Lock,A1205KZBLK,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.25,True,35.66,12.05,14.36,40.27
2183,Master Lock,A1205KZBLU,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.25,True,35.66,12.05,14.36,40.27
2184,Master Lock,A1205KZBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.25,True,35.66,12.05,14.36,40.27
2185,Master Lock,A1205KZCLR,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.25,True,35.66,12.05,14.36,40.27
2186,Master Lock,A1205KZGRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.25,True,35.66,12.05,14.36,40.27
2187,Master Lock,A1205KZRED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.25,True,35.66,12.05,14.36,40.27
2188,Master Lock,A1205KZWR2BLU,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.15,True,35.66,12.05,12.46,34.94
2189,Master Lock,A1205KZWR7YLW,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,42312,32.4 inches,11.15,True,7.0,5.52,-9.67,-138.14
2190,Master Lock,A1205KZYLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.25,True,35.66,12.05,14.36,40.27
2191,Master Lock,A1205MKBLK,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.72,False,no offers,no offers,no offers,no offers
2192,Master Lock,A1205MKBLU,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.72,False,no offers,no offers,no offers,no offers
2193,Master Lock,A1205MKRED,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,11.72,True,15.74,7.9,-3.88,-24.65
2194,Master Lock,A1205MKYLW,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,11.72,True,32.43,10.91,9.8,30.22
2195,Master Lock,A1205NKABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,10.32,True,29.59,no offers,no offers,no offers
2196,Master Lock,A1205NKACLR,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,10.32,True,15.74,7.9,-2.48,-15.76
2197,Master Lock,A1205NKAGRN,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,96383,159.46 inches,10.32,True,59.32,16.79,32.21,54.3
2198,Master Lock,A1205NKAORJ,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,96383,159.46 inches,10.32,True,59.32,16.79,32.21,54.3
2199,Master Lock,A1205ORJ,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,9.25,True,15.74,7.9,-1.41,-8.96
2200,Master Lock,A1205PRP,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,9.25,True,15.74,7.9,-1.41,-8.96
2201,Master Lock,A1205RED,1504D,False,B00004Y8DB,home_improvement_display_on_website,7386,22.14 inches,9.25,True,10.5,6.96,-5.71,-54.38
2202,Master Lock,A1205WOBLK,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,139192,157.01 inches,7.41,True,114.78,26.85,80.52,70.15
2203,Master Lock,A1205WOBLU,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,7.41,False,no offers,no offers,no offers,no offers
2204,Master Lock,A1205WOBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,7.41,True,35.66,12.05,16.2,45.43
2205,Master Lock,A1205WOGRN,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,7.41,True,15.39,8.36,-0.38,-2.47
2206,Master Lock,A1205WORED,,,,,,,7.41,True,,,,
2207,Master Lock,A1205WOYLW,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,7.41,True,32.43,10.91,14.11,43.51
2208,Master Lock,A1205YLW,A1205YLW,True,B07SHDYSLB,No Rank,No Rank,,9.25,True,473.1,no offers,no offers,no offers
2209,Master Lock,A1206BLK,646D,False,B000FKEZ3S,home_improvement_display_on_website,6914,9.31 inches,10.26,True,7.36,5.19,-8.09,-109.92
2210,Master Lock,A1206BLU,A1206BLU,True,B086SZ52B4,No Rank,No Rank,,10.26,True,29.99,no offers,no offers,no offers
2211,Master Lock,A1206BRN,4901DLH,False,B082TG3B32,home_improvement_display_on_website,470811,41.26 inches,10.26,True,208.09,37.37,160.46,77.11
2212,Master Lock,A1206CLR,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,10.26,False,no offers,no offers,no offers,no offers
2213,Master Lock,A1206GRN,4901DLH,False,B082TG3B32,home_improvement_display_on_website,470811,41.26 inches,10.26,True,208.09,37.37,160.46,77.11
2214,Master Lock,A1206KABLK,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,10.81,True,29.59,no offers,no offers,no offers
2215,Master Lock,A1206KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,10.81,True,29.59,no offers,no offers,no offers
2216,Master Lock,A1206KABRN,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,10.81,True,29.59,no offers,no offers,no offers
2217,Master Lock,A1206KAGRN,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,10.81,False,no offers,no offers,no offers,no offers
2218,Master Lock,A1206KAORJ,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,10.81,True,18.65,8.18,-0.34,-1.82
2219,Master Lock,A1206KARED,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,10.81,True,18.65,8.18,-0.34,-1.82
2220,Master Lock,A1206KAWR2BRN,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,12.71,True,18.65,8.18,-2.24,-12.01
2221,Master Lock,A1206KAYLW,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,10.81,True,32.43,10.91,10.71,33.02
2222,Master Lock,A1206KZBLK,6852D045KZ,False,B07SJDCWX3,No Rank,No Rank,,10.26,True,457.4,no offers,no offers,no offers
2223,Master Lock,A1206KZBLU,,,,,,,10.26,True,,,,
2224,Master Lock,A1206ORJ,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,10.26,True,18.65,8.18,0.21,1.13
2225,Master Lock,A1206PRP,875D,False,B07PJLCZTQ,home_improvement_display_on_website,70111,21.52 inches,10.26,True,22.48,8.91,3.31,14.72
2226,Master Lock,A1206RED,A1206RED,True,B002C8FI82,No Rank,No Rank,,10.26,True,20.05,7.79,2.0,9.98
2227,Master Lock,A1206WORED,,,,,,,8.42,True,,,,
2228,Master Lock,A1206YLW,A1206YLW,True,B07SGDFN6B,No Rank,No Rank,,10.26,True,525.0,no offers,no offers,no offers
2229,Master Lock,A1207BLK,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.13,False,no offers,no offers,no offers,no offers
2230,Master Lock,A1207BLU,A1207BLU,True,B07SHFMCYH,No Rank,No Rank,,11.13,False,284.6,no offers,no offers,no offers
2231,Master Lock,A1207GRN,3D,False,B00004SQKO,home_improvement_display_on_website,5708,17.57 inches,11.13,True,9.18,5.69,-7.64,-83.22
2232,Master Lock,A1207KABLK,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,11.67,True,29.59,no offers,no offers,no offers
2233,Master Lock,A1207KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,11.67,True,29.59,no offers,no offers,no offers
2234,Master Lock,A1207KABRN,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,11.67,True,29.59,no offers,no offers,no offers
2235,Master Lock,A1207KACLR,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.67,False,no offers,no offers,no offers,no offers
2236,Master Lock,A1207KAGRN,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,11.67,True,32.43,10.91,9.85,30.37
2237,Master Lock,A1207KAORJ,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,11.67,True,18.65,8.18,-1.2,-6.43
2238,Master Lock,A1207KAPRP,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,11.67,True,15.39,8.36,-4.64,-30.15
2239,Master Lock,A1207KARED,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.67,False,no offers,no offers,no offers,no offers
2240,Master Lock,A1207KAYLW,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,11.67,True,32.43,10.91,9.85,30.37
2241,Master Lock,A1207KZBLK,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.13,True,35.66,12.05,12.48,35.0
2242,Master Lock,A1207KZBLU,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.13,True,35.66,12.05,12.48,35.0
2243,Master Lock,A1207KZORJ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.13,True,35.66,12.05,12.48,35.0
2244,Master Lock,A1207KZPRP,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.13,True,35.66,12.05,12.48,35.0
2245,Master Lock,A1207KZRED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.13,True,35.66,12.05,12.48,35.0
2246,Master Lock,A1207NKABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,12.2,True,29.59,no offers,no offers,no offers
2247,Master Lock,A1207PRP,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.13,False,no offers,no offers,no offers,no offers
2248,Master Lock,A1207RED,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,11.13,True,32.43,10.91,10.39,32.04
2249,Master Lock,A1207WOBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.29,True,35.66,12.05,14.32,40.16
2250,Master Lock,A1209KABLK,8200EURDPRO,False,B000XROF4M,sports_display_on_website,216407,494.19 inches,11.91,True,78.55,20.77,45.87,58.4
2251,Master Lock,A1209KACLR,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,11.91,True,32.43,10.91,9.61,29.63
2252,Master Lock,A1209KARED,,,,,,,11.91,True,,,,
2253,Master Lock,A1265BLK,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,139040,4.41 inches,9.97,True,17.98,9.4,-1.39,-7.73
2254,Master Lock,A1265CLR,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,251891,14.07 inches,9.97,True,135.85,25.92,99.96,73.58
2255,Master Lock,A1265KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,10.52,True,29.59,no offers,no offers,no offers
2256,Master Lock,A1265KARED,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,10.52,False,no offers,no offers,no offers,no offers
2257,Master Lock,A1267KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,12.28,True,29.59,no offers,no offers,no offers
2258,Master Lock,A1267KARED,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,12.28,False,no offers,no offers,no offers,no offers
2259,Master Lock,A12KA,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,251891,14.07 inches,10.35,True,135.85,25.92,99.58,73.3
2260,Master Lock,A12KAW1,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,251891,14.07 inches,10.35,True,135.85,25.92,99.58,73.3
2261,Master Lock,A12KAWR7,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,12.25,True,35.96,12.38,11.33,31.51
2262,Master Lock,A1305BLU,A1305BLU,True,B086SXWFM1,No Rank,No Rank,,10.18,True,21.49,no offers,no offers,no offers
2263,Master Lock,A1305BRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2264,Master Lock,A1305CLR,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2265,Master Lock,A1305KABLU,A1305KABLU,True,B086SZC5Y4,home_improvement_display_on_website,2381870,,10.72,True,19.99,no offers,no offers,no offers
2266,Master Lock,A1305KABRN,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,10.72,True,29.59,no offers,no offers,no offers
2267,Master Lock,A1305KACLR,3D,False,B00004SQKO,home_improvement_display_on_website,5708,17.57 inches,10.72,True,9.18,5.69,-7.23,-78.76
2268,Master Lock,A1305KAORJ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.72,True,35.66,12.05,12.89,36.15
2269,Master Lock,A1305KAPRP,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,10.72,True,15.39,8.36,-3.69,-23.98
2270,Master Lock,A1305KARED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.72,True,35.66,12.05,12.89,36.15
2271,Master Lock,A1305KAREDLZ1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.74,True,35.66,12.05,11.87,33.29
2272,Master Lock,A1305KAWR1BLU,M1XDLFHC,False,B076CMXXCP,No Rank,No Rank,1000 inches,12.62,True,24.97,19.26,-6.91,-27.67
2273,Master Lock,A1305KAWR7YLW,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,12.62,True,35.96,12.38,10.96,30.48
2274,Master Lock,A1305KAYLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.72,True,35.66,12.05,12.89,36.15
2275,Master Lock,A1305KZBLU,MasterLock 410BLU,False,B004J173D8,home_improvement_display_on_website,30453,7.02 inches,10.18,True,14.24,7.3,-3.24,-22.75
2276,Master Lock,A1305KZBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2277,Master Lock,A1305KZCLR,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2278,Master Lock,A1305KZPRP,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2279,Master Lock,A1305KZRED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2280,Master Lock,A1305KZYLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2281,Master Lock,A1305MKBLU,MasterLock 410BLU,False,B004J173D8,home_improvement_display_on_website,30453,7.02 inches,12.65,True,14.24,7.3,-5.71,-40.1
2282,Master Lock,A1305ORJ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.18,True,35.66,12.05,13.43,37.66
2283,Master Lock,A1305PRP,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,10.18,False,no offers,no offers,no offers,no offers
2284,Master Lock,A1305RED,1504D,False,B00004Y8DB,home_improvement_display_on_website,7386,22.14 inches,10.18,True,10.5,6.96,-6.64,-63.24
2285,Master Lock,A1305WOBLU,,,,,,,8.34,True,,,,
2286,Master Lock,A1305WOBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,8.34,True,35.66,12.05,15.27,42.82
2287,Master Lock,A1305WOYLW,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,8.34,True,32.43,10.91,13.18,40.64
2288,Master Lock,A1305YLW,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,10.18,True,32.43,10.91,11.34,34.97
2289,Master Lock,A1306BLU,A1306BLU,True,B07SHG4SY7,No Rank,No Rank,,11.04,True,282.2,no offers,no offers,no offers
2290,Master Lock,A1306BRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.04,True,35.66,12.05,12.57,35.25
2291,Master Lock,A1306CLR,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.04,True,35.66,12.05,12.57,35.25
2292,Master Lock,A1306KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,11.58,True,29.59,no offers,no offers,no offers
2293,Master Lock,A1306KABRN,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,11.58,True,29.59,no offers,no offers,no offers
2294,Master Lock,A1306KAORJ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.58,True,35.66,12.05,12.03,33.74
2295,Master Lock,A1306KAPRP,,,,,,,11.58,True,,,,
2296,Master Lock,A1306KARED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.58,True,35.66,12.05,12.03,33.74
2297,Master Lock,A1306KAYLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.58,True,35.66,12.05,12.03,33.74
2298,Master Lock,A1306KZBLU,M5XDLFHC,False,B004891ONG,home_improvement_display_on_website,1901728,32.45 inches,11.04,True,25.8,9.92,4.84,18.76
2299,Master Lock,A1306KZRED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.04,True,35.66,12.05,12.57,35.25
2300,Master Lock,A1306KZYLW,,,,,,,11.04,True,,,,
2301,Master Lock,A1306ORJ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.04,True,35.66,12.05,12.57,35.25
2302,Master Lock,A1306PRP,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.04,True,35.66,12.05,12.57,35.25
2303,Master Lock,A1306RED,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.04,True,35.66,12.05,12.57,35.25
2304,Master Lock,A1306WOBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.2,True,35.66,12.05,14.41,40.41
2305,Master Lock,A1306YLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.04,True,35.66,12.05,12.57,35.25
2306,Master Lock,A1307BLU,MasterLock 410BLU,False,B004J173D8,home_improvement_display_on_website,30453,7.02 inches,11.89,True,14.24,7.3,-4.95,-34.76
2307,Master Lock,A1307BRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.89,True,35.66,12.05,11.72,32.87
2308,Master Lock,A1307KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,12.44,True,29.59,no offers,no offers,no offers
2309,Master Lock,A1307KABRN,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,12.44,True,29.59,no offers,no offers,no offers
2310,Master Lock,A1307KACLR,,Not Listed,B07B8XCP9N,home_improvement_display_on_website,578746,,12.44,True,22.95,no offers,no offers,no offers
2311,Master Lock,A1307KAORJ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,12.44,True,35.66,12.05,11.17,31.32
2312,Master Lock,A1307KAPRP,19-01307,False,B01GX9D81O,biss_display_on_website,585808,149.01 inches,12.44,True,115.55,20.57,82.54,71.43
2313,Master Lock,A1307KARED,19-01307,False,B01GX9D81O,biss_display_on_website,585808,149.01 inches,12.44,True,115.55,20.57,82.54,71.43
2314,Master Lock,A1307KAYLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,12.44,True,35.66,12.05,11.17,31.32
2315,Master Lock,A1307KZBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.89,True,35.66,12.05,11.72,32.87
2316,Master Lock,A1307RED,A1307RED,True,B07SHGGHQJ,home_improvement_display_on_website,2167580,,11.89,True,304.0,no offers,no offers,no offers
2317,Master Lock,A1307WOBLU,MasterLock 410BLU,False,B004J173D8,home_improvement_display_on_website,30453,7.02 inches,10.05,True,14.24,7.3,-3.11,-21.84
2318,Master Lock,A1307WOBRN,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.05,True,35.66,12.05,13.56,38.03
2319,Master Lock,A1307WOYLW,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.05,True,35.66,12.05,13.56,38.03
2320,Master Lock,A1307YLW,A1307YLW,True,B07SJD2CD5,No Rank,No Rank,,11.89,True,304.0,no offers,no offers,no offers
2321,Master Lock,A1365KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,11.47,True,29.59,no offers,no offers,no offers
2322,Master Lock,A1365KANRWR7BLU,6400EURLJENT,False,B098XLJ932,sports_display_on_website,191537,44.38 inches,13.37,True,187.99,35.3,139.32,74.11
2323,Master Lock,A1365KAORJ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.47,True,35.66,12.05,12.14,34.04
2324,Master Lock,A1365KARED,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.47,False,no offers,no offers,no offers,no offers
2325,Master Lock,A1365NKAWR7BLU,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,13.89,True,35.96,12.38,9.69,26.95
2326,Master Lock,A1366KACLR,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,12.28,True,18.65,8.18,-1.81,-9.71
2327,Master Lock,A20,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,10.76,False,no offers,no offers,no offers,no offers
2328,Master Lock,A2010,A2010NKA,False,B06XHXRYSS,home_improvement_display_on_website,109745,126.39 inches,24.62,True,74.5,20.49,29.39,39.45
2329,Master Lock,A2010KA,A2010KA,True,B06XK5BR21,home_improvement_display_on_website,322377,24.28 inches,25.17,True,39.33,13.5,0.66,1.68
2330,Master Lock,A2010KAMKW7000,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,27.64,True,32.43,10.91,-6.12,-18.87
2331,Master Lock,A2010KAW6000,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,25.17,True,35.96,12.38,-1.59,-4.42
2332,Master Lock,A2010KAW7000,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,25.17,True,35.96,12.38,-1.59,-4.42
2333,Master Lock,A2010NKAW7000,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,25.69,True,35.96,12.38,-2.11,-5.87
2334,Master Lock,A2010NW7000,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,25.14,True,18.65,8.18,-14.67,-78.66
2335,Master Lock,A2010W7000,413666-2,False,B08C2ZMXM5,home_improvement_display_on_website,649614,48.19 inches,24.62,True,19.36,8.440000000000001,-13.7,-70.76
2336,Master Lock,A20KA,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,11.31,True,15.74,7.9,-3.47,-22.05
2337,Master Lock,A20KAMK,6271NKAparent,False,B006S3JKJA,home_improvement_display_on_website,40242,99.97 inches,13.78,True,31.79,11.76,6.25,19.66
2338,Master Lock,A20KAW1,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,11.31,True,35.96,12.38,12.27,34.12
2339,Master Lock,A20KAWR8,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,13.21,True,35.96,12.38,10.37,28.84
2340,Master Lock,A20MK,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,13.23,False,no offers,no offers,no offers,no offers
2341,Master Lock,A21,151641-5210-1119544691,False,B0C7BP7MNH,automotive_display_on_website,477762,60.44 inches,12.73,True,22.99,8.14,2.12,9.22
2342,Master Lock,A21KA,150D,False,B00004SQL8,home_improvement_display_on_website,92842,10.91 inches,13.28,True,9.64,5.08,-8.72,-90.46
2343,Master Lock,A21KAW1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,13.28,True,35.66,12.05,10.33,28.97
2344,Master Lock,A21KAWR2,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,15.18,True,35.96,12.38,8.4,23.36
2345,Master Lock,A21KAWR7,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,15.18,True,35.96,12.38,8.4,23.36
2346,Master Lock,A21KAWR8,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,15.18,True,35.96,12.38,8.4,23.36
2347,Master Lock,A21NKA,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,139192,157.01 inches,13.8,True,114.78,26.85,74.13,64.58
2348,Master Lock,A22,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,12.94,True,23.03,10.44,-0.35,-1.52
2349,Master Lock,A22KA,6271KA-2,False,B01MCU4R35,home_improvement_display_on_website,26499,25.83 inches,13.48,True,56.22,15.42,27.32,48.59
2350,Master Lock,A22KAW1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,13.48,True,35.66,12.05,10.13,28.41
2351,Master Lock,A22KAWR8,8195DLW,False,B00194D59O,sports_display_on_website,886022,131.58 inches,15.38,True,22.0,12.13,-5.51,-25.05
2352,Master Lock,A30,M530XTLHCCSEN,False,B003ZWXBFG,home_improvement_display_on_website,60975,44.01 inches,6.57,True,24.16,10.32,7.27,30.09
2353,Master Lock,A30D,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,6.57,False,no offers,no offers,no offers,no offers
2354,Master Lock,A30KA,37KA,False,B001QK1X5O,home_improvement_display_on_website,64369,11.15 inches,7.12,True,16.47,8.01,1.34,8.14
2355,Master Lock,A30KACN,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,9.16,True,15.39,8.36,-2.13,-13.84
2356,Master Lock,A30KALZ1,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,42312,32.4 inches,8.14,True,7.0,5.52,-6.66,-95.14
